employee,time,tenure,quit,role,avg_hourly_wage,dma,restaurant,restaurant_cat
19,2015-12,12,False,Host/Hostess (Tipped),13.22430726,DALLAS,12,Casual Dining
19,2015-2,2,False,Host/Hostess (Tipped),13.31921453,DALLAS,12,Casual Dining
19,2015-3,3,False,Host/Hostess (Tipped),15.35872781,DALLAS,12,Casual Dining
19,2015-4,4,False,Expediter,15.62673481,DALLAS,12,Casual Dining
19,2015-5,5,False,Expediter,16.85482289,DALLAS,12,Casual Dining
19,2015-6,6,False,Expediter,15.27102456,DALLAS,12,Casual Dining
19,2015-7,7,False,Expediter,13.48215403,DALLAS,12,Casual Dining
19,2015-8,8,False,Expediter,13.54419348,DALLAS,12,Casual Dining
19,2015-9,9,False,Host/Hostess (Tipped),16.04212849,DALLAS,12,Casual Dining
19,2016-1,13,False,Host/Hostess (Tipped),14.18495958,DALLAS,12,Casual Dining
19,2016-10,22,False,Expediter,15.00500306,DALLAS,12,Casual Dining
19,2016-11,23,False,Expediter,13.75443986,DALLAS,12,Casual Dining
19,2016-12,24,False,Expediter,14.92118655,DALLAS,12,Casual Dining
19,2016-2,14,False,Host/Hostess (Tipped),13.21207166,DALLAS,12,Casual Dining
19,2016-3,15,False,Host/Hostess (Tipped),13.74418403,DALLAS,12,Casual Dining
19,2016-4,16,False,Expediter,14.46164305,DALLAS,12,Casual Dining
19,2016-5,17,False,Expediter,14.72981966,DALLAS,12,Casual Dining
19,2016-6,18,False,Expediter,14.08580176,DALLAS,12,Casual Dining
19,2016-7,19,False,Expediter,15.01546162,DALLAS,12,Casual Dining
19,2016-8,20,False,Expediter,14.25568359,DALLAS,12,Casual Dining
19,2016-9,21,False,Expediter,14.89036193,DALLAS,12,Casual Dining
19,2017-1,25,False,Host/Hostess (Tipped),14.62801204,DALLAS,12,Casual Dining
19,2017-2,26,False,Host/Hostess (Tipped),14.60903464,DALLAS,12,Casual Dining
19,2017-3,27,False,Host/Hostess (Tipped),15.02673904,DALLAS,12,Casual Dining
19,2017-4,28,False,Expediter,13.44221479,DALLAS,12,Casual Dining
19,2017-5,29,False,Expediter,16.46284813,DALLAS,12,Casual Dining
19,2017-6,30,False,Expediter,15.08136587,DALLAS,12,Casual Dining
19,2017-7,31,False,Expediter,14.5895311,DALLAS,12,Casual Dining
19,2017-8,32,False,Host/Hostess (Tipped),14.82631821,DALLAS,12,Casual Dining
19,2018-10,46,False,Wait-Staff (Tipped),15.0891187,DALLAS,12,Casual Dining
19,2018-11,47,False,Wait-Staff (Tipped),14.24799232,DALLAS,12,Casual Dining
19,2018-12,48,False,Wait-Staff (Tipped),14.61583435,DALLAS,12,Casual Dining
19,2018-2,38,False,Wait-Staff (Tipped),15.03251944,DALLAS,12,Casual Dining
19,2018-3,39,False,Wait-Staff (Tipped),14.62064562,DALLAS,12,Casual Dining
19,2018-4,40,False,Wait-Staff (Tipped),14.01145321,DALLAS,12,Casual Dining
19,2018-5,41,False,Wait-Staff (Tipped),15.40463017,DALLAS,12,Casual Dining
19,2018-6,42,False,Wait-Staff (Tipped),14.38323648,DALLAS,12,Casual Dining
19,2018-7,43,False,Wait-Staff (Tipped),15.59241851,DALLAS,12,Casual Dining
19,2018-8,44,False,Wait-Staff (Tipped),15.56367385,DALLAS,12,Casual Dining
19,2018-9,45,False,Wait-Staff (Tipped),17.11881816,DALLAS,12,Casual Dining
19,2019-1,49,False,Wait-Staff (Tipped),13.12773666,DALLAS,12,Casual Dining
19,2019-2,50,False,Wait-Staff (Tipped),12.89857189,DALLAS,12,Casual Dining
19,2019-3,51,False,Wait-Staff (Tipped),15.11559568,DALLAS,12,Casual Dining
19,2019-4,52,False,Wait-Staff (Tipped),15.98668147,DALLAS,12,Casual Dining
19,2019-5,53,False,Wait-Staff (Tipped),13.67126457,DALLAS,12,Casual Dining
19,2017-10,2,False,Wait-Staff (Tipped),16.85299599,AUSTIN,19,Casual Dining
19,2017-11,3,False,Wait-Staff (Tipped),15.69426248,AUSTIN,19,Casual Dining
19,2017-12,4,False,Wait-Staff (Tipped),16.44620595,AUSTIN,19,Casual Dining
19,2017-9,1,False,Wait-Staff (Tipped),14.72229017,AUSTIN,19,Casual Dining
19,2018-1,5,True,Wait-Staff (Tipped),15.44821953,AUSTIN,19,Casual Dining
20,2018-10,1,False,Line Cook,13.68186098,DALLAS,12,Casual Dining
20,2018-11,2,False,Line Cook,14.71966053,DALLAS,12,Casual Dining
20,2018-12,3,False,Line Cook,15.10229168,DALLAS,12,Casual Dining
20,2019-1,4,False,Line Cook,13.59434699,DALLAS,12,Casual Dining
20,2019-2,5,False,Line Cook,17.02956582,DALLAS,12,Casual Dining
20,2019-3,6,False,Line Cook,13.95369443,DALLAS,12,Casual Dining
20,2019-4,7,False,Line Cook,15.27816528,DALLAS,12,Casual Dining
20,2019-5,8,False,Line Cook,16.03340231,DALLAS,12,Casual Dining
21,2014-10,3,False,Wait-Staff (Tipped),12.75324104,AUSTIN,23,Casual Dining
21,2014-11,4,False,Wait-Staff (Tipped),14.9729917,AUSTIN,23,Casual Dining
21,2014-12,5,False,Wait-Staff (Tipped),13.81965149,AUSTIN,23,Casual Dining
21,2014-8,1,False,Wait-Staff (Tipped),15.34096388,AUSTIN,23,Casual Dining
21,2014-9,2,False,Wait-Staff (Tipped),18.15404118,AUSTIN,23,Casual Dining
21,2015-1,6,False,Wait-Staff (Tipped),13.17819224,AUSTIN,23,Casual Dining
21,2015-10,15,False,Wait-Staff (Tipped),16.42985965,AUSTIN,23,Casual Dining
21,2015-11,16,False,Wait-Staff (Tipped),14.8262476,AUSTIN,23,Casual Dining
21,2015-12,17,False,Wait-Staff (Tipped),14.95759423,AUSTIN,23,Casual Dining
21,2015-2,7,False,Wait-Staff (Tipped),15.60351136,AUSTIN,23,Casual Dining
21,2015-3,8,False,Wait-Staff (Tipped),15.62396485,AUSTIN,23,Casual Dining
21,2015-4,9,False,Wait-Staff (Tipped),14.33318998,AUSTIN,23,Casual Dining
21,2015-5,10,False,Wait-Staff (Tipped),16.01626654,AUSTIN,23,Casual Dining
21,2015-6,11,False,Wait-Staff (Tipped),14.41283401,AUSTIN,23,Casual Dining
21,2015-7,12,False,Wait-Staff (Tipped),16.50408825,AUSTIN,23,Casual Dining
21,2015-8,13,False,Wait-Staff (Tipped),13.87499797,AUSTIN,23,Casual Dining
21,2015-9,14,False,Wait-Staff (Tipped),14.71547915,AUSTIN,23,Casual Dining
21,2016-1,18,False,Wait-Staff (Tipped),14.47768053,AUSTIN,23,Casual Dining
21,2016-10,27,False,Wait-Staff (Tipped),14.55624945,AUSTIN,23,Casual Dining
21,2016-11,28,False,Wait-Staff (Tipped),15.10339171,AUSTIN,23,Casual Dining
21,2016-12,29,False,Wait-Staff (Tipped),17.19637832,AUSTIN,23,Casual Dining
21,2016-2,19,False,Wait-Staff (Tipped),14.99157742,AUSTIN,23,Casual Dining
21,2016-3,20,False,Wait-Staff (Tipped),14.46956217,AUSTIN,23,Casual Dining
21,2016-4,21,False,Wait-Staff (Tipped),13.57241603,AUSTIN,23,Casual Dining
21,2016-5,22,False,Wait-Staff (Tipped),16.27917077,AUSTIN,23,Casual Dining
21,2016-6,23,False,Wait-Staff (Tipped),17.01152936,AUSTIN,23,Casual Dining
21,2016-7,24,False,Wait-Staff (Tipped),16.41307112,AUSTIN,23,Casual Dining
21,2016-8,25,False,Wait-Staff (Tipped),15.49088445,AUSTIN,23,Casual Dining
21,2016-9,26,False,Wait-Staff (Tipped),14.21628565,AUSTIN,23,Casual Dining
21,2017-1,30,False,Wait-Staff (Tipped),15.09198969,AUSTIN,23,Casual Dining
21,2017-10,39,False,Wait-Staff (Tipped),14.54755979,AUSTIN,23,Casual Dining
21,2017-11,40,False,Wait-Staff (Tipped),17.20300683,AUSTIN,23,Casual Dining
21,2017-12,41,False,Wait-Staff (Tipped),16.86203163,AUSTIN,23,Casual Dining
21,2017-2,31,False,Wait-Staff (Tipped),14.94282342,AUSTIN,23,Casual Dining
21,2017-3,32,False,Wait-Staff (Tipped),14.52923078,AUSTIN,23,Casual Dining
21,2017-4,33,False,Wait-Staff (Tipped),14.62585567,AUSTIN,23,Casual Dining
21,2017-5,34,False,Wait-Staff (Tipped),14.34470387,AUSTIN,23,Casual Dining
21,2017-6,35,False,Wait-Staff (Tipped),15.00107075,AUSTIN,23,Casual Dining
21,2017-7,36,False,Wait-Staff (Tipped),14.90256659,AUSTIN,23,Casual Dining
21,2017-8,37,False,Wait-Staff (Tipped),16.43204227,AUSTIN,23,Casual Dining
21,2017-9,38,False,Wait-Staff (Tipped),15.45463363,AUSTIN,23,Casual Dining
21,2018-1,42,False,Wait-Staff (Tipped),15.61091125,AUSTIN,23,Casual Dining
21,2018-12,53,False,Bartender (Tipped),13.35019423,AUSTIN,23,Casual Dining
21,2018-2,43,False,Wait-Staff (Tipped),15.89083514,AUSTIN,23,Casual Dining
21,2018-3,44,False,Wait-Staff (Tipped),14.17761216,AUSTIN,23,Casual Dining
21,2018-4,45,False,Wait-Staff (Tipped),16.39367527,AUSTIN,23,Casual Dining
21,2018-5,46,False,Wait-Staff (Tipped),15.57174091,AUSTIN,23,Casual Dining
21,2018-6,47,False,Wait-Staff (Tipped),12.56585784,AUSTIN,23,Casual Dining
21,2018-7,48,False,Bartender (Tipped),16.22756451,AUSTIN,23,Casual Dining
21,2018-8,49,False,Wait-Staff (Tipped),15.56981232,AUSTIN,23,Casual Dining
21,2018-9,50,False,Bartender (Tipped),14.64811127,AUSTIN,23,Casual Dining
21,2019-1,54,False,Bartender (Tipped),14.87946118,AUSTIN,23,Casual Dining
21,2019-2,55,False,Bartender (Tipped),15.47555365,AUSTIN,23,Casual Dining
21,2019-4,57,False,Bartender (Tipped),16.58485626,AUSTIN,23,Casual Dining
22,2014-11,1,False,Wait-Staff (Tipped),15.45725465,DALLAS,6,Casual Dining
22,2014-12,2,False,Wait-Staff (Tipped),18.11105145,DALLAS,6,Casual Dining
22,2015-1,3,False,Wait-Staff (Tipped),14.90393397,DALLAS,6,Casual Dining
22,2015-10,12,False,Wait-Staff (Tipped),14.73728254,DALLAS,6,Casual Dining
22,2015-11,13,False,Wait-Staff (Tipped),14.02003015,DALLAS,6,Casual Dining
22,2015-12,14,False,Wait-Staff (Tipped),16.45388494,DALLAS,6,Casual Dining
22,2015-2,4,False,Wait-Staff (Tipped),14.91744795,DALLAS,6,Casual Dining
22,2015-3,5,False,Wait-Staff (Tipped),15.91045384,DALLAS,6,Casual Dining
22,2015-4,6,False,Wait-Staff (Tipped),14.03278375,DALLAS,6,Casual Dining
22,2015-5,7,False,Wait-Staff (Tipped),14.273428,DALLAS,6,Casual Dining
22,2015-6,8,False,Wait-Staff (Tipped),16.86661161,DALLAS,6,Casual Dining
22,2015-7,9,False,Wait-Staff (Tipped),14.970288,DALLAS,6,Casual Dining
22,2015-8,10,False,Wait-Staff (Tipped),16.80892588,DALLAS,6,Casual Dining
22,2015-9,11,False,Wait-Staff (Tipped),14.73390874,DALLAS,6,Casual Dining
22,2016-1,15,False,Wait-Staff (Tipped),14.54341212,DALLAS,6,Casual Dining
22,2016-10,24,False,Wait-Staff (Tipped),14.97480319,DALLAS,6,Casual Dining
22,2016-11,25,False,Wait-Staff (Tipped),14.38515173,DALLAS,6,Casual Dining
22,2016-12,26,False,Wait-Staff (Tipped),15.16351225,DALLAS,6,Casual Dining
22,2016-2,16,False,Wait-Staff (Tipped),16.08778469,DALLAS,6,Casual Dining
22,2016-3,17,False,Wait-Staff (Tipped),14.93436165,DALLAS,6,Casual Dining
22,2016-4,18,False,Wait-Staff (Tipped),14.43242759,DALLAS,6,Casual Dining
22,2016-5,19,False,Wait-Staff (Tipped),16.22328761,DALLAS,6,Casual Dining
22,2016-6,20,False,Wait-Staff (Tipped),14.86608581,DALLAS,6,Casual Dining
22,2016-7,21,False,Wait-Staff (Tipped),14.5007237,DALLAS,6,Casual Dining
22,2016-8,22,False,Wait-Staff (Tipped),13.77310179,DALLAS,6,Casual Dining
22,2016-9,23,False,Wait-Staff (Tipped),14.68356757,DALLAS,6,Casual Dining
22,2017-1,27,False,Wait-Staff (Tipped),14.78491904,DALLAS,6,Casual Dining
22,2017-2,28,False,Wait-Staff (Tipped),15.16521005,DALLAS,6,Casual Dining
22,2017-3,29,False,Wait-Staff (Tipped),14.32187344,DALLAS,6,Casual Dining
22,2017-4,30,True,Wait-Staff (Tipped),13.26164915,DALLAS,6,Casual Dining
23,2015-1,1,False,Wait-Staff (Tipped),14.7441563,DALLAS,0,Casual Dining
23,2015-2,2,False,Wait-Staff (Tipped),13.86602084,DALLAS,0,Casual Dining
23,2015-3,3,False,Wait-Staff (Tipped),14.98235939,DALLAS,0,Casual Dining
23,2015-4,4,False,Wait-Staff (Tipped),17.22508093,DALLAS,0,Casual Dining
23,2015-5,5,False,Wait-Staff (Tipped),16.62711265,DALLAS,0,Casual Dining
23,2015-6,6,False,Wait-Staff (Tipped),16.0086424,DALLAS,0,Casual Dining
23,2015-7,7,False,Wait-Staff (Tipped),14.54774746,DALLAS,0,Casual Dining
23,2015-8,8,True,Wait-Staff (Tipped),13.57866286,DALLAS,0,Casual Dining
24,2015-4,1,False,Expediter,15.11842735,DALLAS,14,Casual Dining
24,2015-5,2,False,Wait-Staff (Tipped),16.50373971,DALLAS,14,Casual Dining
24,2015-6,3,True,Expediter,14.45772176,DALLAS,14,Casual Dining
25,2015-10,5,False,Wait-Staff (Tipped),14.67624916,AUSTIN,5,Casual Dining
25,2015-11,6,False,Wait-Staff (Tipped),14.98984488,AUSTIN,5,Casual Dining
25,2015-12,7,False,Wait-Staff (Tipped),14.53477192,AUSTIN,5,Casual Dining
25,2015-6,1,False,Wait-Staff (Tipped),14.32105124,AUSTIN,5,Casual Dining
25,2015-7,2,False,Wait-Staff (Tipped),15.68104282,AUSTIN,5,Casual Dining
25,2015-8,3,False,Wait-Staff (Tipped),13.66123243,AUSTIN,5,Casual Dining
25,2015-9,4,False,Wait-Staff (Tipped),16.95002754,AUSTIN,5,Casual Dining
25,2016-1,8,False,Wait-Staff (Tipped),15.67183488,AUSTIN,5,Casual Dining
25,2016-10,17,False,Wait-Staff (Tipped),13.8641164,AUSTIN,5,Casual Dining
25,2016-11,18,False,Wait-Staff (Tipped),13.74330293,AUSTIN,5,Casual Dining
25,2016-12,19,False,Wait-Staff (Tipped),13.79093336,AUSTIN,5,Casual Dining
25,2016-2,9,False,Wait-Staff (Tipped),14.05090583,AUSTIN,5,Casual Dining
25,2016-3,10,False,Wait-Staff (Tipped),15.25721011,AUSTIN,5,Casual Dining
25,2016-4,11,False,Wait-Staff (Tipped),14.14040085,AUSTIN,5,Casual Dining
25,2016-5,12,False,Wait-Staff (Tipped),16.4358065,AUSTIN,5,Casual Dining
25,2016-6,13,False,Wait-Staff (Tipped),13.48731808,AUSTIN,5,Casual Dining
25,2016-7,14,False,Wait-Staff (Tipped),16.04290663,AUSTIN,5,Casual Dining
25,2016-8,15,False,Wait-Staff (Tipped),14.25949858,AUSTIN,5,Casual Dining
25,2016-9,16,False,Wait-Staff (Tipped),15.048417,AUSTIN,5,Casual Dining
25,2017-1,20,False,Wait-Staff (Tipped),16.25369113,AUSTIN,5,Casual Dining
25,2017-10,29,False,Wait-Staff (Tipped),15.54808492,AUSTIN,5,Casual Dining
25,2017-11,30,False,Wait-Staff (Tipped),15.78178086,AUSTIN,5,Casual Dining
25,2017-12,31,False,Wait-Staff (Tipped),15.06343067,AUSTIN,5,Casual Dining
25,2017-2,21,False,Wait-Staff (Tipped),16.04762127,AUSTIN,5,Casual Dining
25,2017-3,22,False,Wait-Staff (Tipped),12.27639166,AUSTIN,5,Casual Dining
25,2017-4,23,False,Wait-Staff (Tipped),14.15717775,AUSTIN,5,Casual Dining
25,2017-5,24,False,Wait-Staff (Tipped),14.80260586,AUSTIN,5,Casual Dining
25,2017-6,25,False,Wait-Staff (Tipped),14.3402223,AUSTIN,5,Casual Dining
25,2017-7,26,False,Wait-Staff (Tipped),13.59619663,AUSTIN,5,Casual Dining
25,2017-8,27,False,Wait-Staff (Tipped),13.88102389,AUSTIN,5,Casual Dining
25,2017-9,28,False,Wait-Staff (Tipped),14.22141108,AUSTIN,5,Casual Dining
25,2018-1,32,False,Wait-Staff (Tipped),13.67656275,AUSTIN,5,Casual Dining
25,2018-2,33,False,Wait-Staff (Tipped),13.83774985,AUSTIN,5,Casual Dining
25,2018-3,34,False,Wait-Staff (Tipped),16.05554442,AUSTIN,5,Casual Dining
25,2018-4,35,False,Wait-Staff (Tipped),13.57154078,AUSTIN,5,Casual Dining
25,2018-5,36,False,Wait-Staff (Tipped),14.47116136,AUSTIN,5,Casual Dining
25,2018-6,37,False,Wait-Staff (Tipped),14.64293404,AUSTIN,5,Casual Dining
25,2018-7,38,False,Wait-Staff (Tipped),13.68726252,AUSTIN,5,Casual Dining
25,2018-8,39,False,Wait-Staff (Tipped),15.12569956,AUSTIN,5,Casual Dining
25,2018-9,40,True,Wait-Staff (Tipped),14.68251897,AUSTIN,5,Casual Dining
26,2015-10,2,False,Wait-Staff (Tipped),15.30375404,AUSTIN,5,Casual Dining
26,2015-11,3,False,Wait-Staff (Tipped),15.65174617,AUSTIN,5,Casual Dining
26,2015-12,4,False,Wait-Staff (Tipped),15.22434747,AUSTIN,5,Casual Dining
26,2015-9,1,False,Wait-Staff (Tipped),14.53732308,AUSTIN,5,Casual Dining
26,2016-1,5,False,Wait-Staff (Tipped),14.1713581,AUSTIN,5,Casual Dining
26,2016-10,14,False,Wait-Staff (Tipped),15.25198489,AUSTIN,5,Casual Dining
26,2016-11,15,False,Wait-Staff (Tipped),14.86460951,AUSTIN,5,Casual Dining
26,2016-12,16,False,Wait-Staff (Tipped),14.67998405,AUSTIN,5,Casual Dining
26,2016-2,6,False,Wait-Staff (Tipped),15.68265931,AUSTIN,5,Casual Dining
26,2016-3,7,False,Wait-Staff (Tipped),13.60113258,AUSTIN,5,Casual Dining
26,2016-4,8,False,Wait-Staff (Tipped),14.62934588,AUSTIN,5,Casual Dining
26,2016-5,9,False,Wait-Staff (Tipped),13.81213304,AUSTIN,5,Casual Dining
26,2016-6,10,False,Wait-Staff (Tipped),14.71311503,AUSTIN,5,Casual Dining
26,2016-7,11,False,Wait-Staff (Tipped),14.0596303,AUSTIN,5,Casual Dining
26,2016-8,12,False,Wait-Staff (Tipped),15.31220088,AUSTIN,5,Casual Dining
26,2016-9,13,False,Wait-Staff (Tipped),15.5703473,AUSTIN,5,Casual Dining
26,2017-1,17,False,Wait-Staff (Tipped),15.47024117,AUSTIN,5,Casual Dining
26,2017-2,18,False,Wait-Staff (Tipped),15.57151489,AUSTIN,5,Casual Dining
26,2017-3,19,False,Wait-Staff (Tipped),16.52274671,AUSTIN,5,Casual Dining
26,2017-4,20,False,Wait-Staff (Tipped),16.70423318,AUSTIN,5,Casual Dining
26,2017-5,21,False,Wait-Staff (Tipped),14.45021646,AUSTIN,5,Casual Dining
26,2017-6,22,False,Wait-Staff (Tipped),15.54304649,AUSTIN,5,Casual Dining
26,2017-7,23,True,Wait-Staff (Tipped),16.23577284,AUSTIN,5,Casual Dining
27,2016-1,1,False,Host/Hostess (Tipped),15.44910213,DALLAS,0,Casual Dining
27,2016-10,10,False,Line Cook,14.63125547,DALLAS,0,Casual Dining
27,2016-11,11,False,Line Cook,16.78073397,DALLAS,0,Casual Dining
27,2016-12,12,False,Wait-Staff (Tipped),15.06063055,DALLAS,0,Casual Dining
27,2016-2,2,False,Host/Hostess (Tipped),13.5699238,DALLAS,0,Casual Dining
27,2016-3,3,False,Host/Hostess (Tipped),16.11651048,DALLAS,0,Casual Dining
27,2016-4,4,False,Host/Hostess (Tipped),14.78070829,DALLAS,0,Casual Dining
27,2016-7,7,False,Expediter,15.72537783,DALLAS,0,Casual Dining
27,2016-8,8,False,Line Cook,15.09619992,DALLAS,0,Casual Dining
27,2016-9,9,False,Line Cook,13.91833975,DALLAS,0,Casual Dining
27,2017-1,13,False,Wait-Staff (Tipped),16.08362444,DALLAS,0,Casual Dining
27,2017-10,22,False,Wait-Staff (Tipped),15.12966445,DALLAS,0,Casual Dining
27,2017-11,23,False,Wait-Staff (Tipped),12.93591383,DALLAS,0,Casual Dining
27,2017-12,24,False,Wait-Staff (Tipped),15.09894035,DALLAS,0,Casual Dining
27,2017-2,14,False,Wait-Staff (Tipped),13.50858159,DALLAS,0,Casual Dining
27,2017-3,15,False,Bartender (Tipped),13.31634372,DALLAS,0,Casual Dining
27,2017-4,16,False,Bartender (Tipped),14.04526455,DALLAS,0,Casual Dining
27,2017-5,17,False,Bartender (Tipped),13.40094886,DALLAS,0,Casual Dining
27,2017-6,18,False,Bartender (Tipped),15.14350638,DALLAS,0,Casual Dining
27,2017-7,19,False,Bartender (Tipped),14.28094147,DALLAS,0,Casual Dining
27,2017-8,20,False,Bartender (Tipped),15.07603856,DALLAS,0,Casual Dining
27,2018-1,25,False,Bartender (Tipped),14.81494442,DALLAS,0,Casual Dining
27,2018-12,36,False,Bartender (Tipped),15.51687244,DALLAS,0,Casual Dining
27,2018-3,27,False,Bartender (Tipped),14.27251123,DALLAS,0,Casual Dining
27,2018-4,28,False,Wait-Staff (Tipped),14.95549767,DALLAS,0,Casual Dining
27,2018-5,29,False,Bartender (Tipped),14.76896817,DALLAS,0,Casual Dining
27,2018-6,30,False,Bartender (Tipped),15.99494415,DALLAS,0,Casual Dining
27,2018-7,31,False,Wait-Staff (Tipped),16.32627235,DALLAS,0,Casual Dining
27,2018-8,32,False,Bartender (Tipped),12.80081093,DALLAS,0,Casual Dining
27,2018-9,33,False,Wait-Staff (Tipped),15.74415716,DALLAS,0,Casual Dining
27,2019-1,37,True,Bartender (Tipped),16.34068723,DALLAS,0,Casual Dining
28,2016-5,1,False,Line Cook,14.05252474,DALLAS,16,Casual Dining
28,2016-6,2,False,Line Cook,14.06717999,DALLAS,16,Casual Dining
28,2016-7,3,False,Line Cook,16.14545927,DALLAS,16,Casual Dining
28,2016-8,4,False,Line Cook,14.00923295,DALLAS,16,Casual Dining
28,2016-9,5,True,Line Cook,14.27432531,DALLAS,16,Casual Dining
28,2016-10,1,False,Line Cook,15.02211037,DALLAS,26,Casual Dining
28,2016-11,2,False,Line Cook,13.68526147,DALLAS,26,Casual Dining
28,2016-12,3,False,Line Cook,13.33301209,DALLAS,26,Casual Dining
28,2017-1,4,False,Line Cook,16.51928095,DALLAS,26,Casual Dining
28,2017-10,13,True,Line Cook,14.36526775,DALLAS,26,Casual Dining
28,2017-2,5,False,Line Cook,15.93735606,DALLAS,26,Casual Dining
28,2017-3,6,False,Line Cook,15.43660188,DALLAS,26,Casual Dining
28,2017-4,7,False,Line Cook,14.38229285,DALLAS,26,Casual Dining
28,2017-5,8,False,Line Cook,14.94961709,DALLAS,26,Casual Dining
28,2017-6,9,False,Line Cook,14.49344416,DALLAS,26,Casual Dining
28,2017-7,10,False,Line Cook,14.86522906,DALLAS,26,Casual Dining
28,2017-8,11,False,Line Cook,16.98712132,DALLAS,26,Casual Dining
28,2017-9,12,False,Line Cook,15.05985037,DALLAS,26,Casual Dining
29,2016-10,6,False,Line Cook,15.73975625,AUSTIN,23,Casual Dining
29,2016-11,7,False,Line Cook,15.19405048,AUSTIN,23,Casual Dining
29,2016-12,8,False,Line Cook,13.86734164,AUSTIN,23,Casual Dining
29,2016-5,1,False,Host/Hostess (Tipped),15.0241723,AUSTIN,23,Casual Dining
29,2016-6,2,False,Line Cook,15.04632628,AUSTIN,23,Casual Dining
29,2016-7,3,False,Line Cook,16.45033828,AUSTIN,23,Casual Dining
29,2016-8,4,False,Line Cook,16.66431908,AUSTIN,23,Casual Dining
29,2016-9,5,False,Line Cook,13.04958718,AUSTIN,23,Casual Dining
29,2017-1,9,False,Line Cook,15.50802317,AUSTIN,23,Casual Dining
29,2017-10,18,False,Line Cook,15.52328499,AUSTIN,23,Casual Dining
29,2017-11,19,False,Line Cook,14.58797251,AUSTIN,23,Casual Dining
29,2017-12,20,False,Line Cook,15.29060893,AUSTIN,23,Casual Dining
29,2017-2,10,False,Line Cook,15.76007213,AUSTIN,23,Casual Dining
29,2017-3,11,False,Line Cook,12.95792708,AUSTIN,23,Casual Dining
29,2017-4,12,False,Line Cook,15.16016456,AUSTIN,23,Casual Dining
29,2017-5,13,False,Line Cook,14.2896202,AUSTIN,23,Casual Dining
29,2017-6,14,False,Line Cook,15.02783024,AUSTIN,23,Casual Dining
29,2017-7,15,False,Line Cook,16.74578022,AUSTIN,23,Casual Dining
29,2017-8,16,False,Line Cook,13.44191529,AUSTIN,23,Casual Dining
29,2017-9,17,False,Line Cook,15.68242617,AUSTIN,23,Casual Dining
29,2018-10,30,False,Line Cook,17.21058196,AUSTIN,23,Casual Dining
29,2018-11,31,False,Line Cook,15.97462612,AUSTIN,23,Casual Dining
29,2018-12,32,False,Line Cook,16.41901946,AUSTIN,23,Casual Dining
29,2018-5,25,False,Line Cook,13.98003049,AUSTIN,23,Casual Dining
29,2018-6,26,False,Line Cook,14.58333898,AUSTIN,23,Casual Dining
29,2018-7,27,False,Line Cook,14.39459528,AUSTIN,23,Casual Dining
29,2018-8,28,False,Line Cook,15.04976414,AUSTIN,23,Casual Dining
29,2018-9,29,False,Line Cook,15.1046628,AUSTIN,23,Casual Dining
29,2019-1,33,False,Line Cook,15.55628743,AUSTIN,23,Casual Dining
29,2019-2,34,False,Line Cook,17.71541441,AUSTIN,23,Casual Dining
29,2019-3,35,False,Line Cook,16.81229314,AUSTIN,23,Casual Dining
29,2019-4,36,False,Line Cook,15.79496959,AUSTIN,23,Casual Dining
29,2019-5,37,False,Line Cook,14.26024871,AUSTIN,23,Casual Dining
30,2016-10,1,False,Wait-Staff (Tipped),14.64015982,DALLAS,26,Casual Dining
30,2016-11,2,False,Wait-Staff (Tipped),16.69073927,DALLAS,26,Casual Dining
30,2016-12,3,False,Wait-Staff (Tipped),13.76578016,DALLAS,26,Casual Dining
30,2017-1,4,False,Wait-Staff (Tipped),14.65613066,DALLAS,26,Casual Dining
30,2017-10,13,False,Wait-Staff (Tipped),15.41274638,DALLAS,26,Casual Dining
30,2017-11,14,False,Wait-Staff (Tipped),13.56702022,DALLAS,26,Casual Dining
30,2017-12,15,False,Wait-Staff (Tipped),14.61489505,DALLAS,26,Casual Dining
30,2017-2,5,False,Wait-Staff (Tipped),15.59737258,DALLAS,26,Casual Dining
30,2017-3,6,False,Wait-Staff (Tipped),15.85617237,DALLAS,26,Casual Dining
30,2017-4,7,False,Wait-Staff (Tipped),15.51810021,DALLAS,26,Casual Dining
30,2017-5,8,False,Wait-Staff (Tipped),14.98481897,DALLAS,26,Casual Dining
30,2017-6,9,False,Wait-Staff (Tipped),14.19467551,DALLAS,26,Casual Dining
30,2017-7,10,False,Wait-Staff (Tipped),14.32898343,DALLAS,26,Casual Dining
30,2017-8,11,False,Wait-Staff (Tipped),15.99426958,DALLAS,26,Casual Dining
