EO50 Approval Date,Business Name,Business Address,Business City,Business State,Business Phone,Postcode,Borough,Community Board,Latitude,Longitude,Council District,BIN,BBL,Census Tract (2020),Neighborhood Tabulation Area (NTA) (2020)
03/27/2023 12:00:00 AM,NYC Club Owner LLC,1991 Broadway,Redwood City,California,650-681-0185,94063,,,,,,,,,
03/28/2023 12:00:00 AM,Ainsworth,83-40 72 Drive,Glendale,New York,718-383-2100,11385,QUEENS,405,40.708654,-73.864932,32,4308311,4038100444,637,QN0503
03/28/2023 12:00:00 AM,CR Sunflower Lessee LLC,1500 Broadway,New York,New York,646-502-5778,10036,MANHATTAN,105,40.756856,-73.985973,4,1022610,1009960001,119,MN0502
03/28/2023 12:00:00 AM,"Ronsco, Inc.",312 Fifth Avenue,New York,New York,212-627-0500,10001,MANHATTAN,105,40.74692,-73.98568,3,1015820,1008330044,76,MN0501
03/29/2023 12:00:00 AM,"Division Ten Building Specialities, Inc.",5 Auer Ct,East Brunswick,New Jersey,732-390-6100,08816,,,,,,,,,
03/30/2023 12:00:00 AM,Broadway metro Associates LP,249 W. 34 St.,New York,New York,212-751-2408,10001,MANHATTAN,105,40.751784,-73.992475,3,1014398,1007840015,109,MN0502
03/30/2023 12:00:00 AM,"Kel-mar Interiors, Inc.",111 John Street,New York,New York,212-285-0400,10038,MANHATTAN,101,40.707671,-74.005764,1,1001167,1000750030,1502,MN0101
04/03/2023 12:00:00 AM,"KPM Construction Services, Inc.",104-51 Lefferts Blvd,South Richmond Hills,New York,914-886-3552,11419,QUEENS,410,40.68593,-73.824013,28,4204268,4095730056,166,QN1001
04/05/2023 12:00:00 AM,Borden Avenue Opportunity Zone Business LLC,44-02 11th Street,Long Island City,New York,718-707-2884,11101,QUEENS,402,40.749849,-73.949237,26,4005247,4004490013,1903,QN0201
04/05/2023 12:00:00 AM,"Daktronics, Inc.",201 Daktronics Drive,Brookings,South Dakota,605-629-0200,57006,,,,,,,,,
04/05/2023 12:00:00 AM,Terry Design,63 Flushing Ave,Brooklyn,New York,917-500-7223,11205,BROOKLYN,302,40.69802,-73.974986,33,3335129,3020230001,543,BK0261
04/05/2023 12:00:00 AM,The Vorea Construction Companies,44-02 11th Street,Long Island City,New York,718-707-2884,11101,QUEENS,402,40.749849,-73.949237,26,4005247,4004490013,1903,QN0201
04/06/2023 12:00:00 AM,"East Port Excav., Inc",774 Marconi Ave,Ronkonkoma,New York,631-981-2108,11779,,,,,,,,,
04/10/2023 12:00:00 AM,SKF Electrical Corp,11-20 37th Avenue,Long Island City,New York,347-730-5101,11101,QUEENS,401,40.759669,-73.940577,26,4004397,4003610023,85,QN0105
04/11/2023 12:00:00 AM,"27 Cliff Owner, LLC",11 Grace Avenue,Great Neck,New York,212-658-0755,11021,,,,,,,,,
04/11/2023 12:00:00 AM,"Accord Power, Inc.",130-30 31st Avenue,Flushing,New York,718-321-8820,11354,QUEENS,407,40.769258,-73.839306,19,4100745,4043600001,907,QN0701
04/11/2023 12:00:00 AM,"SavCon, LLC",1054 West 40th Street,New York,New York,646-217-4511,10018,MANHATTAN,,,,,,,,
04/14/2023 12:00:00 AM,"Post Road Iron Works, Inc.",345 West Putnam Avenue,Greenwich,Connecticut,203-869-6322,06830,,,,,,,,,
04/17/2023 12:00:00 AM,58-25 57 Street LLC,58-10A 59 Street,Maspeth,New York,646-941-5002,11378,QUEENS,405,40.720716,-73.908332,30,4594362,4026800150,531,QN0501
04/17/2023 12:00:00 AM,Emanon Electric Inc.,235 West 35th Street,New York,New York,718-848-2891,10001,MANHATTAN,105,40.752136,-73.991244,3,1014426,1007850023,109,MN0502
04/17/2023 12:00:00 AM,FM Construction Group LLC,100 DR. MARTIN LUTHER KING BLVD,East Orange,New Jersey,973-989-1616,07018,,,,,,,,,
04/17/2023 12:00:00 AM,Level Windows & Doors LLC,147 Prince Street,Brooklyn,New York,646-204-4798,11201,BROOKLYN,302,40.692648,-73.982532,35,3058261,3020620006,1502,BK0202
04/18/2023 12:00:00 AM,Duprat Construction,511 Canal Street,New York,New York,561-676-6896,10013,MANHATTAN,102,40.724425,-74.008915,1,1010287,1005940008,37,MN0201
04/18/2023 12:00:00 AM,EarthTech Solutions,15 Biret Drive,Airmont,New York,347-372-1219,10952,,,,,,,,,
04/19/2023 12:00:00 AM,GIC Queens LLC,"c/o Goodman, 7660 Imperial Way",Allentownn,Pennsylvania,484-221-6726,18195,,,,,,,,,
04/20/2023 12:00:00 AM,B Sosa Enterprises,35 Caroll street,Brentwood,New York,718-961-2000,11717,,,,,,,,,
04/24/2023 12:00:00 AM,"3010 Brighton 14th Street, LLC",2551 East 27th Street,Brooklyn,New York,718-490-1313,11235,BROOKLYN,315,40.590295,-73.94287,48,3204657,3074430036,596,BK1503
04/24/2023 12:00:00 AM,Build R US Corp,140 Beaumont Street,Brooklyn,New York,718-866-7707,11235,BROOKLYN,315,40.578458,-73.951268,48,3246044,3087330061,620,BK1503
04/24/2023 12:00:00 AM,Pride & Service Elevator Co,118 East 28th Street,New York,New York,908-967-6074,10016,MANHATTAN,105,40.742921,-73.983129,2,1018164,1008830014,68,MN0602
04/27/2023 12:00:00 AM,GOTHAM INDUSTRIAL SERVICES INC.,484 2nd AVENUE,New York,New York,646-283-9558,10016,MANHATTAN,106,40.740581,-73.978925,2,1082732,1009340001,66,MN0603
04/28/2023 12:00:00 AM,JTJ Studio Corp.,28-14 14 St,Astoria,New York,917-577-7208,11102,QUEENS,401,40.771901,-73.929064,22,4005615,4005120004,83,QN0102
04/28/2023 12:00:00 AM,Sovereign Mechanical Corp,307 7th Avenue,New York,New York,212-352-8500,10001,MANHATTAN,105,40.746869,-73.993616,3,1015061,1008030004,95,MN0501
05/01/2023 12:00:00 AM,ALLEN ARCHITECTURAL METALS,100 Homer Drive,Talladega,Alabama,347-232-4146,35160,,,,,,,,,
05/01/2023 12:00:00 AM,Henricksen & Company Inc,1101 W Thorndale Avenue,Itasca,Illinois,630-250-9090,60143,,,,,,,,,
05/02/2023 12:00:00 AM,Elysium Construction,315 West 39th Street,New York,New York,212-244-2844,10018,MANHATTAN,104,40.755638,-73.991882,3,1013683,1007630024,115,MN0402
05/02/2023 12:00:00 AM,"Live Nation Entertainment, Inc.","Live Nation, 325 N. Maple Drive",Beverly Hills,California,310-710-9807,90210,,,,,,,,,
05/02/2023 12:00:00 AM,"Texas Scenic Company, Inc.",701 East 132nd Street,Bronx,New York,210-684-0091,10454,BRONX,201,40.801074,-73.915878,8,2092866,2025610021,1902,BX0101
05/02/2023 12:00:00 AM,Westchester Metal Works Inc.,55 Knowles Street,Yonkers,New York,914-376-4999,10705,,,,,,,,,
05/03/2023 12:00:00 AM,Coeptum Builders LLC,4403 15th Avenue,Brooklyn,New York,347-816-8501,11219,BROOKLYN,312,40.635071,-73.984886,44,3128289,3054310009,232,BK1202
05/03/2023 12:00:00 AM,Cosan Construction Corp.,734 S Columbus Avenue,Mount Vernon,New York,914-237-2381,10550,,,,,,,,,
05/03/2023 12:00:00 AM,Linden Realty LLC,614 Avenue J,Brooklyn,New York,718-263-4800,11230,BROOKLYN,312,40.624229,-73.969917,44,3171109,3065270006,452,BK1204
05/03/2023 12:00:00 AM,South Ferry Development Corp.,4901 Laurel Hill Blvd.,Woodside,New York,718-784-5015,11377,QUEENS,402,40.735503,-73.917379,26,4053523,4023110001,23501,QN0202
05/05/2023 12:00:00 AM,"A.J. McNulty & Co., Inc.",53-20 44th Street,Maspeth,New York,718-784-1655,11378,QUEENS,402,40.732455,-73.923048,26,4437431,4025140026,205,QN0202
05/08/2023 12:00:00 AM,"Forestdale, Inc.",67-35 112th Street,Forest Hills,New York,718-263-0740,11375,QUEENS,406,40.729354,-73.842599,29,4441126,4022060006,747,QN0602
05/11/2023 12:00:00 AM,"Midtown Heights, Inc.",224 Miller Street,Newark,New Jersey,862-237-7070,07114,,,,,,,,,
05/12/2023 12:00:00 AM,Jay United Elect.,40 Wall Street,New York,New York,917-796-4269,10005,MANHATTAN,101,40.706784,-74.010132,1,1001018,1000430002,7,MN0101
05/15/2023 12:00:00 AM,Archstone Builders LLC,242 West 30th Street,New York,New York,212-401-1220,10001,MANHATTAN,105,40.749004,-73.993742,3,1014303,1007790066,95,MN0501
05/17/2023 12:00:00 AM,E & M Realty Corp,"241 37th Street, 1-4-B460",Brooklyn,New York,718-228-1462,11232,BROOKLYN,307,40.6558,-74.008408,38,3336906,3006950001,2,BK0702
05/17/2023 12:00:00 AM,"Titanium Construction Services, Inc.",330 Seventh Avenue,New York,New York,212-986-4753,10001,MANHATTAN,105,40.747549,-73.993143,3,1014264,1007780043,95,MN0501
05/18/2023 12:00:00 AM,144 Point Break LLC,2130 Broadway,New York,New York,212-362-4772,10023,MANHATTAN,107,40.780737,-73.981379,6,1030727,1011660035,163,MN0702
05/18/2023 12:00:00 AM,Alfa Piping Corp.,75 Verdi Street,Farmingdale,New York,718-433-2525,11735,,,,,,,,,
05/18/2023 12:00:00 AM,Efficient Climate Solution Inc,2841 Bragg Street,Brooklyn,New York,718-309-3204,11235,BROOKLYN,315,40.584682,-73.933079,48,3247938,3088070142,622,BK1503
05/19/2023 12:00:00 AM,Galaxy Developers LLC,505 Flushing Ave.,Brooklyn,New York,718-246-4762,11205,BROOKLYN,301,40.699238,-73.954866,33,3396777,3022637508,53102,BK0103
05/19/2023 12:00:00 AM,Harrison Realty LLC,505 Flushing Avenue,Brooklyn,New York,718-246-4762,11205,BROOKLYN,301,40.699238,-73.954866,33,3396777,3022637508,53102,BK0103
05/23/2023 12:00:00 AM,"ARI Products, Inc.",102 Gaither Drive,Mount Laurel,New Jersey,856-234-0757,08054,,,,,,,,,
05/23/2023 12:00:00 AM,Blakeslee Prestress Inc.,"25 McDermott Road, PO Box 510",Branford,Connecticut,203-481-5306,06405,,,,,,,,,
05/26/2023 12:00:00 AM,Bestmark National LLC,171 Coit St,Irvington,New Jersey,862-888-3285,07111,,,,,,,,,
05/26/2023 12:00:00 AM,Gemstar Construction Corp.,83 Jewette Avenue,Staten Island,New York,718-442-8200,10302,,,,,,,,,
05/26/2023 12:00:00 AM,Nova Electric LLC,130 West 37th Street,New York,New York,917-364-2132,10018,MANHATTAN,105,40.752352,-73.987967,3,1015252,1008120162,109,MN0502
05/26/2023 12:00:00 AM,"Turner Promethean, A Joint Venture",66 Hudson Boulevard East,New York,New York,212-229-6000,10001,MANHATTAN,104,40.755487,-74.000213,3,1090122,1007060017,9903,MN0401
05/31/2023 12:00:00 AM,"Times Square JV, LLC",299 Park Avenue,New York,New York,212-692-5414,10017,MANHATTAN,105,40.756456,-73.974495,4,1036223,1013030001,92,MN0604
06/01/2023 12:00:00 AM,Alumaline Inc.,25-37 Francis Lewis Boulevard,Flushing,New York,718-747-2150,11358,QUEENS,407,40.773748,-73.796959,19,4129462,4057690015,1017,QN0703
06/01/2023 12:00:00 AM,Universal Concrete Products Corporation,400 Old Reading Pike,Stowe,Pennsylvania,610-323-0700,19464,,,,,,,,,
06/05/2023 12:00:00 AM,"DCO QOZB 38-15 QB, LLC",250 N. Route 303,West Nyack,New York,845-320-3133,10994,,,,,,,,,
06/05/2023 12:00:00 AM,Gala Systems,"3185 First Street, St Hubert",Quebec,Canada,450-678-7226,J3Y 8Y6,,,,,,,,,
06/06/2023 12:00:00 AM,"KNS Building Restoration, Inc",69-81 75th Street,Middle Village,New York,718-956-7920,11379,QUEENS,405,40.707469,-73.875679,30,4092113,4037940053,619,QN0504
06/07/2023 12:00:00 AM,Building Blocks Inc.,1150 Joelson Road,Kissimmee,Florida,636-295-0408,34744,,,,,,,,,
06/08/2023 12:00:00 AM,Alpine Enterprises LTD,4608 3rd Avenue,Brooklyn,New York,347-225-2068,11220,BROOKLYN,307,40.649811,-74.012382,38,3337214,3007540040,2,BK0702
06/08/2023 12:00:00 AM,Eurotech Construction Corporation,1212 Avenue of The Americas,New York,New York,212-594-7474,10036,MANHATTAN,105,40.758404,-73.981504,4,1034502,1012630071,96,MN0502
06/08/2023 12:00:00 AM,Northeast Precast,92 Reese Rd,Millville,New Jersey,856-765-9088,08332,,,,,,,,,
06/08/2023 12:00:00 AM,One Wythe LLC,329 Hewes Street,Brooklyn,New York,718-302-7005,11211,BROOKLYN,301,40.706542,-73.953166,33,3060469,3022080016,529,BK0103
06/12/2023 12:00:00 AM,Lemle & Wolff Construction Corp.,5925 Broadway,Bronx,New York,718-884-7676,10463,BRONX,208,40.888213,-73.8989,11,2084013,2057760539,285,BX0802
06/13/2023 12:00:00 AM,"110 William Property Investors III, LLC",430 Park Avenue,New York,New York,,10022,MANHATTAN,105,40.760847,-73.971321,4,1035772,1012910038,102,MN0502
06/13/2023 12:00:00 AM,502/12 86th Street LLC,21 Dey Street,New York,New York,212-235-6331,10007,MANHATTAN,101,40.71092,-74.010608,1,1001070,1000630006,13,MN0101
06/14/2023 12:00:00 AM,Capone Electrical Contractors Corp,732 Commerce Avenue,Thornwood,New York,914-494-3737,10594,,,,,,,,,
06/20/2023 12:00:00 AM,E149BX LLC,141 West 36th Street,New York,New York,646-591-1117,10018,MANHATTAN,105,40.751721,-73.988342,3,1015238,1008120016,109,MN0502
06/20/2023 12:00:00 AM,Omnibuild Construction Inc,141 West 36th Street,New York,New York,212-419-1930,10018,MANHATTAN,105,40.751721,-73.988342,3,1015238,1008120016,109,MN0502
06/21/2023 12:00:00 AM,"Majestic Theatre, LLC",234 West 44th Street,New York,New York,212-944-3745,10036,MANHATTAN,105,40.757921,-73.987421,3,1024707,1010150049,119,MN0502
06/21/2023 12:00:00 AM,"The Shubert Organization, Inc.",234 West 44th Street,New York,New York,212-944-3745,10036,MANHATTAN,105,40.757921,-73.987421,3,1024707,1010150049,119,MN0502
06/23/2023 12:00:00 AM,Nations Roof East LLC,255 Lake Ave,Yonkers,New York,914-423-6171,10701,,,,,,,,,
06/26/2023 12:00:00 AM,49-19 LLC,365 Route 59,Monsey,New York,347-633-1523,10952,,,,,,,,,
06/27/2023 12:00:00 AM,Ennish Construction Corp.,390 Fifth Avenue,New York,New York,716-589-6556,10018,MANHATTAN,105,40.749807,-73.98408,4,1015900,1008370048,84,MN0502
06/27/2023 12:00:00 AM,PS Marcato Elevator Co.,44-11 Eleventh Street,Long Island City,New York,718-392-6500,11101,QUEENS,,,,,,,,
06/27/2023 12:00:00 AM,"Terrasmart, Inc.",6715 Steger Drive,Cincinnati,Ohio,513-242-2051,45237,,,,,,,,,
06/28/2023 12:00:00 AM,"Interstate Air Conditioning & Heating, Inc.",701 Lehigh Avenue,Union,New Jersey,212-671-2240,07083,,,,,,,,,
06/29/2023 12:00:00 AM,HP Blondell Avenue Housing Development,150 E 52nd Street,New York,New York,212-301-2460,10022,MANHATTAN,106,40.757534,-73.970965,4,1036463,1013060042,100,MN0604
07/03/2023 12:00:00 AM,2218 JEROME LLC,6132 Riverdale Avenue,Bronx,New York,917-796-1999,10471,BRONX,208,40.910833,-73.903015,11,2103485,2058871325,337,BX0803
07/05/2023 12:00:00 AM,"B1 Retail Parcel, L.L.C.",45 Rockefeller Plaza,New York,New York,212-715-0123,10111,MANHATTAN,105,40.759204,-73.978335,4,1083860,1012660001,104,MN0502
07/05/2023 12:00:00 AM,LANE ASSOCIATES,3916 Long Beach Road,Island Park,New York,516-431-0900,11558,,,,,,,,,
07/06/2023 12:00:00 AM,McKinnon Design LLC D/B/A Modern Woodcrafts,72 Northwest Drive,Plainville,Connecticut,978-505-3541,06062,,,,,,,,,
07/07/2023 12:00:00 AM,3920 15 Avenue LLC,4002 15th Avenue,Brooklyn,New York,718-853-3000,11218,BROOKLYN,312,40.637318,-73.982572,39,3328387,3053450034,230,BK1202
07/10/2023 12:00:00 AM,Barone Construction LLC,1044 Northern Blvd,Roslyn,New York,646-476-9228,11576,,,,,,,,,
07/10/2023 12:00:00 AM,BM Courtlandt Developer LLC,1044 Northern Blvd,Roslyn,New York,646-476-9228,11576,,,,,,,,,
07/10/2023 12:00:00 AM,BMAD Bartholdi LLC,1044 Northern Blvd,Roslyn,New York,646-476-9228,11576,,,,,,,,,
07/10/2023 12:00:00 AM,BMAD Tremont LLC,1044 Northern Blvd,Roslyn,New York,646-476-9228,11576,,,,,,,,,
07/10/2023 12:00:00 AM,Galaxy Storage One LP,2727 North Central Avenue,Phoenix,Arizona,718-562-8700,85004,,,,,,,,,
07/10/2023 12:00:00 AM,"H.T. Lyons, Inc.",241-02 Northern Blvd,Douglaston,New York,718-819-8844,11362,QUEENS,411,40.764945,-73.745627,19,4312465,4081780001,150701,QN1103
07/10/2023 12:00:00 AM,"Perfectaire Company, Inc.",124-11 101th Avenue,Richmond Hill,New York,718-846-3535,11419,QUEENS,409,40.691201,-73.821634,29,4199882,4094650025,154,QN0903
07/12/2023 12:00:00 AM,Joy Construction Corp,40 Fulton Street,New York,New York,212-766-9652,10038,MANHATTAN,101,40.707904,-74.004411,1,1075618,1000750021,1502,MN0101
07/12/2023 12:00:00 AM,Platform Solutions Inc,1212 Avenue of the Americas,New York,New York,914-343-4050,10036,MANHATTAN,105,40.758404,-73.981504,4,1034502,1012630071,96,MN0502
07/13/2023 12:00:00 AM,"Empire Development Fund 2, LLC",350 5th Avenue,New York,New York,212-736-4300,10118,MANHATTAN,105,40.748276,-73.98469,4,1015862,1008350041,76,MN0501
07/14/2023 12:00:00 AM,Champion Glass and Metals,130 Motor Parkwway,New York,New York,631-254-2560,11788,MANHATTAN,,,,,,,,
07/17/2023 12:00:00 AM,Aqua Plumbing & Heating Corp.,3324 Delavall Avenue,Bronx,New York,718-231-7564,10475,BRONX,210,40.881143,-73.827185,12,2072434,2052460042,46203,BX1004
07/17/2023 12:00:00 AM,Statewide Demolition Corp.,58-83 54th Street,Maspeth,New York,718-416-2100,11378,QUEENS,405,40.718081,-73.914897,30,4437489,4026290221,53501,QN0501
07/17/2023 12:00:00 AM,"The Knoller Companies, Inc.",99 Fanny Rd.,Boonton,New Jersey,908-591-4062,07005,,,,,,,,,
07/19/2023 12:00:00 AM,Direct Flooring,12 Minneakoning Road,Farmington,New Jersey,973-296-8308,08822,,,,,,,,,
07/20/2023 12:00:00 AM,Dynamic Sheet Metal Ltd.,192 24th Street,Brooklyn,New York,718-788-1350,11232,BROOKLYN,307,40.661853,-73.998811,38,3009568,3006510014,101,BK0702
07/21/2023 12:00:00 AM,"Adler Windows, Inc.",175-16 Liberty Avenue,Jamaica,New York,718-291-0001,11433,QUEENS,412,40.704861,-73.784116,27,4217961,4102320014,440,QN1202
07/21/2023 12:00:00 AM,Barrett Inc.,106 Mill Plain Road,Danbury,Connecticut,203-744-2780,06811,,,,,,,,,
07/24/2023 12:00:00 AM,Rinnovo Construction,450 7th Avenue,New York,New York,631-960-5279,10123,MANHATTAN,105,40.751359,-73.990367,3,1014408,1007840041,109,MN0502
07/25/2023 12:00:00 AM,H&L Electric Inc.,41-11 28th Street,Long Island City,New York,718-361-6400,11101,QUEENS,401,40.75115,-73.937791,26,4005025,4004170014,3301,QN0105
07/25/2023 12:00:00 AM,Kingdom Associates Inc.,46-11 54th Avenue,Maspeth,New York,718-349-9198,11378,QUEENS,402,40.731584,-73.921396,26,4058868,4025440015,205,QN0202
07/26/2023 12:00:00 AM,"SSE Enterprise, LLC",401 W. High Street,Rothtown,Pennsylvania,845-551-3155,19464,,,,,,,,,
08/02/2023 12:00:00 AM,A Plus Plumbing Corp.,539 Wild Avenue,Staten Island,New York,718-605-3900,10314,STATEN IS,502,40.587078,-74.19834,50,5136064,5026610213,29102,SI0204
08/02/2023 12:00:00 AM,Demy Construction Systems Inc.,1180 Unit 11 Lincoln Avenue,Salem,Ohio,631-888-3055,44460,,,,,,,,,
08/04/2023 12:00:00 AM,"Bauerschmidt & sons, Inc.",119-20 Merrick Blvd.,Jamaica,New York,929-487-2946,11434,QUEENS,412,40.685354,-73.772519,28,4440958,4123740022,282,QN1203
08/08/2023 12:00:00 AM,DOLP 655 Properties 11 LLC,One Bryant Park,New York,New York,212-257-6550,10036,MANHATTAN,105,40.755355,-73.984248,4,1087268,1009950033,119,MN0502
08/09/2023 12:00:00 AM,"La Perla Designs, Inc.",190 Atlantic Avenue,Garden City,New York,517-220-0289,11040,,,,,,,,,
08/09/2023 12:00:00 AM,"Sam Tell and Sons, Inc.",300 Smith Street,Farmingdale,New York,631-501-9700,11735,,,,,,,,,
08/16/2023 12:00:00 AM,Innocore Pro Elevator,154-05 Barclay Avenue,Flushing,New York,718-971-1666,11355,QUEENS,407,40.762139,-73.81069,20,4120318,4053260064,1167,QN0704
08/16/2023 12:00:00 AM,JSP Electrical Contracting Corp.,178 Industrial Loop,Staten Island,New York,718-554-4180,10309,STATEN IS,503,40.550003,-74.230882,51,5104533,5072060145,22602,SI0305
08/17/2023 12:00:00 AM,BLDG Orchard LLC,417 Fifth Ave,New York,New York,226-244-4300,10016,MANHATTAN,105,40.750691,-73.982907,4,1017224,1008670070,82,MN0502
08/17/2023 12:00:00 AM,"Commercial Furniture Interiors, Inc.",1154 Route 22,Mountainside,New Jersey,908-518-1670,07092,,,,,,,,,
08/17/2023 12:00:00 AM,Triton Construction Company LLC,550 7th Avenue,New York,New York,212-388-5700,10018,MANHATTAN,105,40.754468,-73.988103,3,1014501,1007890036,113,MN0502
08/18/2023 12:00:00 AM,Platinum Services NY LLC,53-28 11th Street,Long Island City,New York,212-253-2900,11101,QUEENS,402,40.740167,-73.952529,26,4436595,4000380016,104,QN0201
08/21/2023 12:00:00 AM,Eastbound Construction,431 Washington Street,New York,New York,917-291-0856,10013,MANHATTAN,101,40.723088,-74.010405,1,1002903,1002230023,39,MN0102
08/21/2023 12:00:00 AM,Forward Mechanical Corp,59-68 55th Dr,Maspeth,New York,718-956-1900,11368,QUEENS,405,40.725941,-73.907029,30,4059950,4026880044,531,QN0501
08/22/2023 12:00:00 AM,Cardoza Plumbing Corp.,35-37 36th Sreet,Astoria,New York,718-523-7900,11106,QUEENS,,,,,,,,
08/23/2023 12:00:00 AM,LSS Leasing Limited Liability Company,"c/o Lefrak, 40 West 57th Street",New York,New York,212-708-6980,10019,MANHATTAN,,,,,,,,
08/23/2023 12:00:00 AM,One Penn Plaza LLC,888 Seventh Avenue,New York,New York,212-894-7000,10019,MANHATTAN,105,40.765015,-73.980416,6,1024895,1010280029,137,MN0502
08/24/2023 12:00:00 AM,"Metro R. Services, Inc.",20 Universal Place,Carlstadt,New Jersey,201-488-2091,07072,,,,,,,,,
08/24/2023 12:00:00 AM,Rehab and Design Construction Corp,45 E 24th St,Huntington,New York,716-322-4535,11746,,,,,,,,,
08/25/2023 12:00:00 AM,Hi-Lume Corp.,175 Kennedy Drive,Hauppauge,New York,631-421-1727,11788,,,,,,,,,
08/29/2023 12:00:00 AM,15 Parkville LLC,3611 14th Avenue,Brooklyn,New York,718-819-3251,11218,BROOKLYN,312,40.640848,-73.982459,39,3125035,3053490001,228,BK1202
08/30/2023 12:00:00 AM,"D-Star Waterproofers, Inc.",365 Babyton Turnpike,Roosevelt,New York,516-378-6660,11575,,,,,,,,,
08/31/2023 12:00:00 AM,"LV Electrical Solutions, Inc.",28 Maple Place,Manhasset,New York,516-790-0834,11030,,,,,,,,,
08/31/2023 12:00:00 AM,Myrtle 6 LLC,89 Bartlett Street,Brooklyn,New York,718-387-8282,11206,BROOKLYN,301,40.702105,-73.944975,33,3424167,3022707501,507,BK0103
08/31/2023 12:00:00 AM,V.A.N. Construction Corp.,3431 Guider Avenue,Brooklyn,New York,929-327-2969,11235,BROOKLYN,315,40.582949,-73.958163,48,3425790,3088100096,608,BK1503
09/05/2023 12:00:00 AM,NYEG,123 Melrose Street,Brooklyn,North Carolina,646-824-1799,11206,BROOKLYN,304,40.699546,-73.933007,34,3426367,3031520048,391,BK0401
09/05/2023 12:00:00 AM,The Fulcrum Group,60 Park Place,Newark,New Jersey,212-463-0519,07102,,,,,,,,,
09/07/2023 12:00:00 AM,"Air Flex Industrial, Inc.",965 Conklin Street,Farmingdale,New York,631-752-1219,11735,,,,,,,,,
09/08/2023 12:00:00 AM,"Lacor Mechanical Systems, Inc.",7 West 36th Street,New York,New York,212-233-5607,10018,MANHATTAN,105,40.749934,-73.984094,4,1015933,1008380036,84,MN0502
09/08/2023 12:00:00 AM,"Raising Cane's Restaurants, L.L.C.",6800 Bishop Road,Plano,Texas,972-769-3311,75024,,,,,,,,,
09/08/2023 12:00:00 AM,Topline Drywall Inc,11 Jackson Ave,Tuckahoe,New York,916-665-5451,10707,,,,,,,,,
09/12/2023 12:00:00 AM,2776 Ocean Avenue LLC,2952 Bridgton 3rd Street,Brooklyn,New York,646-591-3310,11235,BROOKLYN,,,,,,,,
09/12/2023 12:00:00 AM,"Bloomsburg Carpet Industries, Inc.",11 East 26th Street,New York,New York,570-784-9188,10010,MANHATTAN,105,40.743188,-73.98755,3,1016876,1008560009,56,MN0501
09/14/2023 12:00:00 AM,368 Broome Street Owner LLC,346 Park Avenue,New York,New York,212-407-4078,10154,MANHATTAN,105,40.758166,-73.973278,4,1035473,1012870033,102,MN0502
09/14/2023 12:00:00 AM,MADDD Equities LLC,15 Verbena Avenue,Floral Park,New York,516-821-2003,11001,QUEENS,,,,,,,,
09/14/2023 12:00:00 AM,"Miller Druck Specialty Contracting, Inc.",264 W. 40th Street,New York,New York,646-596-6752,10018,MANHATTAN,105,40.75547,-73.989616,3,1014511,1007890075,113,MN0502
09/14/2023 12:00:00 AM,SEAL Security LLC dba Silverseal,60 Broad Street,New York,New York,212-732-1897,10004,MANHATTAN,101,40.705351,-74.011502,1,1000817,1000240001,9,MN0101
09/15/2023 12:00:00 AM,"NFI Co., Inc.",139 Van Winkle Avenue,Garfield,New Jersey,973-478-3486,07026,,,,,,,,,
09/18/2023 12:00:00 AM,Emmons Project LLC,2027 Emmons Avenue,Brooklyn,New York,212-882-1808,11235,BROOKLYN,315,40.583726,-73.947232,48,3392752,3087790053,608,BK1503
09/19/2023 12:00:00 AM,"Certus Controls, LLC",154 Toledo Street,Farmingdale,New York,631-755-9797,11735,,,,,,,,,
09/20/2023 12:00:00 AM,Moriches Contracting,547 Nirucges Riad,Saint James,New York,631-584-6781,11780,,,,,,,,,
09/21/2023 12:00:00 AM,AZ 215th LLC,40 Fulton Street,New York,New York,212-414-9414,10038,MANHATTAN,101,40.707904,-74.004411,1,1075618,1000750021,1502,MN0101
09/22/2023 12:00:00 AM,Automated Logic,100 Delawanna Avenue,Clifton,New Jersey,973-518-8782,07014,,,,,,,,,
09/22/2023 12:00:00 AM,Axon Construction Inc.,58-48 254th Street,Little Neck,New York,347-608-8785,11362,QUEENS,411,40.761181,-73.726123,23,4172958,4083490090,152902,QN1103
09/22/2023 12:00:00 AM,Jacobs Development Corp.,1400 Avenue Z,Brooklyn,New York,347-424-1100,11235,BROOKLYN,315,40.587869,-73.955125,48,3389066,3074590001,606,BK1503
09/22/2023 12:00:00 AM,October Sky LLC,2063 Homecrest Avenue,Brooklyn,New York,718-336-0981,11229,BROOKLYN,315,40.599443,-73.959344,48,3197993,3073170056,582,BK1501
09/25/2023 12:00:00 AM,Valmar Electric Corp.,40-02 Oser Avenue,Hauppauge,New York,631-813-1500,11788,,,,,,,,,
09/26/2023 12:00:00 AM,Reva Holding Corp.,6701 Bay Parkway,Brooklyn,New York,718-265-1200,11204,BROOKLYN,311,40.612602,-73.982733,43,3173207,3065760010,430,BK1101
10/03/2023 12:00:00 AM,BCSP-K 875 Property LLC,150 East 52nd Street,New York,New York,617-457-0400,10123,MANHATTAN,106,40.757534,-73.970965,4,1036463,1013060042,100,MN0604
10/03/2023 12:00:00 AM,"RLF III Laurel Hill SPE, LLC",201 West Street,Annapolis,Maryland,410-280-1100,21401,,,,,,,,,
